name_entity,label
Bureau of Indian Affairs,0
Autheuil-Authouillet,0
Giochi per il mio Computer,0
Märjamaa Parish,0
Märjamaa vald,0
Bureya Dam,0
Бурейская ГЭС,0
Saarde Parish,0
Saarde vald,0
Buren R. Sherman,1
Comune di Fiorano al Serio,0
Fiorano al Serio,0
Lüganuse Parish,0
Lüganuse vald,0
The Sneaker Magazine,0
Godów,0
Giorgi Ganugrava,1
Giorgi Baramidze,1
(გიორგი ბარამიძე),1
Tarvastu Parish,0
Tarvastu vald,0
Illuka Parish,0
Illuka vald,0
"Lehi, Utah",0
Kohtla Parish,0
Kohtla vald,0
Amy Williams,1
Vaivara Parish,0
Vaivara vald,0
Bois-Jérôme-Saint-Ouen,0
Giorgio Gaber,1
Giorgio Michetti,1
Järvakandi,0
Chaise-Dieu-du-Theil,0
Comune di Fontanella,0
Fontanella,0
Oru Parish,0
Oru vald,0
Courteilles,0
Bureälven,0
Bure River,0
Libochovice,0
Chanteloup,0
Giovanni Battista Niccolini,1
Bureå,0
Pamandzi,0
Mount Barker,0
Comune di Fonteno,0
Fonteno,0
Humpata,0
Job: A Comedy of Justice,0
Giovanni Nicelli,1
Mšeno,0
Bernd Redmann,0
Borough of Flemington,0
"Flemington, New Jersey",0
Giovanni Sabelli,1
普达措国家公园,0
Krzymów,0
Comune di Foppolo,0
Foppolo,0
Andy Fetscher,0
Ilex vomitoria,0
"Caribou, Maine",0
Kerstin Szymkowiak,1
Château d'Aguilar,0
Giralang,0
Croisy-sur-Eure,0
Comune di Foresto Sparso,0
Foresto Sparso,0
Altdischingen Castle,0
Burg Altdischingen,0
Commune of Hydra,0
Hydra,0
حيدرة,0
Tokar,0
Burgruine Grafenstein,0
Bosc-Renoult-en-Ouche,0
Comune di Fornovo San Giovanni,0
Fornovo San Giovanni,0
The City of Hobbs,0
Qualicum Beach,0
Town of Qualicum Beach,0
Bosc-Bénard-Commin,0
Manakhah District,0
Kepulauan Seribu,0
Thousand Islands,0
Bidor,0
Dieppe Bay Town,0
Giulio Lega,1
Gola Dzierżoniowska,0
Comune di Fuipiano Valle Imagna,0
Fuipiano Valle Imagna,0
Champ-Dolent,0
Aris ob Kien Castle,0
Hay,0
Waradgery,0
Brigitte D'Ortschy,1
Eygurande-et-Gardedeuil,0
Église-Neuve-de-Vergt,0
Coursac,0
Amécourt,0
Angerville-la-Campagne,0
Give Your Heart a Break,0
Giving Up on Love,0
Manfred Purzer,0
Aizier,0
Anja Huber,1
Daubeuf-près-Vatteville,0
Eleuterus,1
Tamás Giák,1
Caugé,0
Akhalgori,0
ახალგორი,0
Beaucé,0
Belzeg,0
Beckov Castle,0
Somoto,0
Cardroc,0
Kerdreg,0
Le Bignon,0
Brécé,0
Brec'heg,0
New World flying squirrels,0
Tuxpan Municipality,0
Bagar-Bihan,0
Baguer-Pican,0
Berum Castle,0
Burg Berum,0
Dedoplistskaro,0
დედოფლისწყარო,0
Campel,0
Kempel,0
Portree,0
Port Rìgh,0
City of Central Jakarta,0
Kota Administrasi Jakarta Pusat,0
Maribor,0
Vani,0
ვანი,0
Kvareli,0
ყვარელი,0
Orania,0
Ushguli,0
Chauvigné,0
Kelvinieg,0
Corps-Nuds,0
Kornuz,0
Chevaigné,0
Kavaneg,0
Chanteloup,0
Kantlou,0
Mestia,0
მესტია,0
Cuguen,0
Kugenn,0
Bourgbarré,0
Bourvarred,0
Maldon,0
Stod,0
Bruc-sur-Aff,0
Brug,0
Breal-Gwitreg,0
Bréal-sous-Vitré,0
Kamøyvær,0
Jaala,0
Baillé,0
Balieg,0
New Cumnock,0
Deal,0
Comune di Gandellino,0
Gandellino,0
Dourdain,0
Dourdan,0
City of Millbrae,0
Saint-Lunaire,0
Sant-Luner,0
"Portola Valley, California",0
Town of Portola Valley,0
Blatnica,0
Blatnický hrad,0
City of Riverbank,0
Duitama,0
Gložje,0
Clayes,0
Kloued,0
Comune di Gandino,0
Gandino,0
City of Portola,0
Ràthach,0
Ratho,0
Braco,0
Glycifohia,0
Chelun,0
Kelon,0
Itoshima,0
Moodiesburn,0
Coldingham,0
Cowjum,0
Soacha,0
Saint-Silvain-sous-Toulx,0
Loanhead,0
Hakuba,0
白馬村,0
Comune di Gandosso,0
Gandosso,0
Glyvrar,0
Noth,0
Saint-Sébastien,0
"Hillsborough, California",0
Town of Hillsborough,0
Comune di Gaverina Terme,0
Gaverina Terme,0
"La Cañada Flintridge, California",0
Saint-Priest,0
Bredevoort Castle,0
Taiping,0
Pionnat,0
City of Magangué,0
Holectypoida,0
City of East Jakarta,0
Kota Administrasi Jakarta Timur,0
City of Turlock,0
"Turlock, California",0
Saint-Goussaud,0
Pichanal,0
Saint-Marc-à-Loubaud,0
Cinn Chàrdainn,0
Kincardine,0
Plean,0
Nouzerolles,0
West Barns,0
Hilda Gobbi,0
Saray,0
Kučevo,0
Кучево,0
Hendek,0
Eaglais Chiric,0
Saunt Ceerus,0
St Cyrus,0
Knjaževac,0
Књажевац,0
Saint-Hilaire-la-Plaine,0
Hayrabolu,0
Saint-Chabrais,0
Hasköy,0
Խասգեղ,0
Pléchâtel,0
Plegastell,0
Krisztina Goda,0
Saint-Oradoux-de-Chirouze,0
Obukhiv,0
Обухів,0
Обухов,0
Saint-Christophe,0
Comune di Gazzaniga,0
Gazzaniga,0
Khmilnyk,0
Хмільник,0
Brezolles,0
Lundin Links,0
Plélan-le-Grand,0
Plelann-Veur,0
Carl Abs,1
Karl Abs,1
The German Oak,1
Bélâbre,0
Mintlaw,0
Tranant,0
Tranent,0
Turnent,0
Janville,0
Abhach,0
Avoch,0
Torbalı,0
Hautefort,0
Àird nan Saor,0
Ardersier,0
Castle of the Masovian Dukes in Ciechanów,0
Elk River Township,0
Center Township,0
Comune di Gerosa,0
Gerosa,0
Waterford Township,0
Comrie,0
Cuimrigh,0
Gergő Gohér,1
Rugles,0
Liberty Township,0
Olive Township,0
Yasuo Fukuda,1
Saint-Pierre-de-Chignac,0
Setos,0
Spring Rock Township,0
Cornštejn Castle,0
Cille Chuithbeirt,0
Kirkcudbright,0
Welton Township,0
Carluke,0
Cathair MoLuaig,0
Château de Clisson,0
Sharon Township,0
Claret,0
Eden Township,0
"Schaghticoke, New York",0
Comune di Ghisalba,0
Ghisalba,0
City of North Jakarta,0
Kota Administrasi Jakarta Utara,0
"Chugwater, Wyoming",0
Mordelles,0
Morzhell,0
Gojira,0
Dingwal,0
Dingwall,0
Inbhir Pheofharain,0
Janine Berger,1
Saint-Aubin-d'Aubigné,0
Sant-Albin-Elvinieg,0
Peighinn na Cuthaig,0
Penicuik,0
Comune di Gorlago,0
Gorlago,0
Domène,0
Denklingen Castle,0
Svitlovodsk,0
Sainte-Alvère,0
Alex Boyd,0
Burg Deutschlandsberg,0
Liffré,0
Liverieg,0
La Motte-Chalancon,0
Comune di Gorle,0
Gorle,0
Neot Smadar,0
Saint-Aulaye,0
Darlinghurst,0
Dvir,0
Beuzeville,0
Château de Dourdan,0
Nuweiba,0
نويبع,0
Comune di Gorno,0
Góren,0
Gorno,0
Lahav,0
Metula,0
Metulla,0
المطلة,0
Axel Milberg,0
City of South Jakarta,0
Kota Administrasi Jakarta Selatan,0
Bar'am,0
Netzer Sereni,0
Na Pùballan,0
Peebles,0
Baile a' Chaolais,0
Ballachulish,0
Revadim,0
Comune di Grassobbio,0
Grassobbio,0
Bruntisland,0
Burntisland,0
"Point Pleasant, West Virginia",0
Srath Pheofhair,0
Strathpeffer,0
Ardentes,0
Gal'ed,0
Kilmacolm,0
Clelles,0
Fureidis,0
فريديس,0
Cinn Drochaid,0
Nethy Bridge,0
Neuvic,0
Bagh nan Uaimhean,0
Wemyss Bay,0
Golden Globe Award,0
Virieu,0
Nowy Wiśnicz,0
Burg Ehrenfels/ Klamm bei Radegund,0
Am Blàr Dubh,0
Muir of Ord,0
Fleury-sur-Andelle,0
Comune di Gromo,0
Gromo,0
Nir Oz,0
Milton of Campsie,0
Golden Globefor Best Actress in a Motion Picture – Comedy or Musical,0
Thiberville,0
Nyksund,0
Twechar,0
Golden Rooster Awards,0
金鸡奖,0
Vergt,0
Eisenberg Castle,0
Princes Town,0
Burg Eisenberg,0
Eisenberg Castle,0
Szegilong,0
Hacraig,0
Halkirk,0
Anast,0
Maure-de-Bretagne,0
Comune di Grone,0
Grone,0
Langley,0
"Langley, Washington",0
Whitecross,0
Ellesmere Port,0
Cearan Mhoire,0
Kirriemuir,0
"Kirriemuir, Kirrie",0
Kocs,0
Saint-Brice-en-Coglès,0
Sant-Brizh-Gougleiz,0
Gesche Joost,1
Portpaitrick,0
Portpatrick,0
Port Phàdraig,0
Golf Grand Slam,0
Comune di Grumello del Monte,0
Grumello del Monte,0
Kaigal-ool Khovalyg,1
Saint-Dizier-Leyrenne,0
Okorvölgy,0
Lioux-les-Monges,0
Golčův Jeníkov,0
Heinrich Popow,1
Sainte-Feyre-la-Montagne,0
Golica,0
Borş,0
Baile Chloichridh,0
Pitlochry,0
Kélo,0
Dail Bheithe,0
Dalbeattie,0
Dawbeattie,0
Bourgnac,0
Djurås,0
Golubinci,0
Голубинци,0
Invergordon,0
Haukeli,0
Marthe Vogt,1
Coupar Angus,0
Cùbar Aonghais,0
Baile na h-Uaimh,0
Pittenweem,0
Excideuil,0
Burg Niederfalkenstein,0
Niederfalkenstein Castle,0
Greenlaw,0
Château de Falaise,0
Falaise Castle,0
Embalse,0
Bosset,0
City of West Jakarta,0
Kota Administrasi Jakarta Barat,0
"West Chillisquaque Township, Pennsylvania",0
Uplawmoor,0
Fontanières,0
Michael Hofmann,1
Burg Finstergrün,0
Gyönk,0
Ludwig Schmid-Wildy,0
Baile a' Chaisteil Nuadh,0
"Copshaw Howm, colloquially Copshie",0
Newcastleton / Copshaw Holm,0
Creyssensac-et-Pissot,0
Fochabers,0
Fothabair,0
Countess Palatine Barbara,1
Varshilo,0
Sälen,0
Alexander Raake,1
Douville,0
Tarbolton,0
An t-Eilean Àrd,0
Lamlash,0
"Gig Harbor, Washington",0
Calder an Iar,0
Wast Cauder,0
West Calder,0
Bogojevo,0
Богојево,0
Église-Neuve-d'Issac,0
Novo Panicharevo,0
Luis Ortiz,1
Veselie,0
Knyazhevo,0
Girvan,0
Inbhir Gharbhain,0
Gomphocerini,0
Ernst Werner Techow,0
Indzhe Voivoda,0
Dolni Glavanak,0
Comune di Isola di Fondra,0
Isola di Fondra,0
Alice Greene,1
Kazanka,0
Казанка,0
Polbeth,0
[kaˈduɡli],0
كادوقلي Kadugli,0
Aigle,0
Edzell,0
Eigill,0
Krushevets,0
Friockheim,0
Comune di Isso,0
Isso,0
Gustavsberg,0
Dailly,0
Bourrou,0
Båstad,0
West Linton,0
Gone Nutty,0
Condat-sur-Vézère,0
Friedrich Schrader,0
Zidarovo,0
Douzillac,0
Viqueque,0
Le Donzeil,0
Manatuto,0
Cunèges,0
Comune di Lallio,0
Lallio,0
Gaoua,0
"Kirby, Texas",0
Campagnac-lès-Quercy,0
Burg Fürstenberg,0
Fürstenberg Castle,0
Gonzalo Cardozo,1
Gonzalo Cardozo Martínez,1
Kolda,0
Bourniquel,0
Heinz Drache,0
City of Jarrell,0
"Society Hill, New Jersey",0
"Hammondsport, New York",0
Comune di Leffe,0
Leffe,0
Burgruine Gallenstein,0
Champagne-et-Fontaine,0
Kota Marudu,0
Goo,0
Yıldızeli,0
Hans-Peter Bartels,1
Gürün,0
Cours-de-Pile,0
Good Times,0
Sipitang,0
Good to My Baby,0
Baile nan Stiùbhartach,0
Stewarton,0
Putatan,0
Comune di Lenna,0
Lenna,0
Le Chauchet,0
Tenom,0
Agatha Christine of Hanau-Lichtenberg,1
Leuchars,0
Luachar,0
St Monans,0
Sürmene,0
Colombier,0
Demirci,0
Comune di Levate,0
Levate,0
Chibuto,0
Clermont-d'Excideuil,0
Kunak,0
Google Latitude,0
Google China,0
Lutynia,0
Château de Gisors,0
Kilfenora,0
Strathkinness,0
Beauregard-de-Terrasson,0
Google Native Client,0
Peguera,0
Bayac,0
Comune di Locatello,0
Locatello,0
(Kabupaten Lebak),0
Lebak Regency,0
Cape Verde,0
República de Cabo Verde,0
Burg Golling,0
"Windsor, Colorado",0
Cruden Bay,0
Inbhir Chruidein,0
Burgruine Gomarn,0
"Newport, Vermont",0
La Cellette,0
Inbhir Losaidh,0
Lossie,0
Lossiemouth,0
Plainfield,0
Larkhall,0
Larkhauch,0
Taigh na h-Uiseig,0
Alcester,0
Castels,0
Baile Bhainidh,0
Dufftoun,0
Dufftown,0
Comune di Lovere,0
Lovere,0
Wisbech,0
Burgruine Greifenfels,0
Cille Chuimein,0
Fort Augustus,0
Ailt,0
Alyth,0
Creyssac,0
Skelton,0
Gopherus,0
Cùbar,0
Cupar,0
Saint-Silvain-Bellegarde,0
Bearaig-a-Tuath,0
"Northbarrick, Northberwyke",0
North Berwick,0
Williamstown,0
Comune di Lurano,0
Lurano,0
Gopło,0
Tercillat,0
Karuizawa,0
軽井沢町,0
Burgruine Groppenstein,0
Fàclann,0
Falkland,0
Fauklan,0
Ottmar Schreiner,1
Goran Grkinić,1
Goran Jezdimirović,1
Richmond,0
Goran Vujović,1
Chorlton-on-Medlock,0
Grubenhagen Castle,0
"Leesburg, Virginia",0
Town of Leesburg,0
Comune di Luzzana,0
Luzzana,0
"Tupper Lake, New York",0
Horst Heinrich Streckenbach,0
Gorden Kaye,0
Edgewater,0
Mourioux-Vieilleville,0
"Manheim, New York",0
Champcevinel,0
Carol City,0
Breuilh,0
City of Westfield,0
Westfield,0
Campsegret,0
"Lake Forest, Florida",0
"Harrietstown, New York",0
Hell's Kitchen,0
Doissat,0
Burg Gutenberg,0
Gutenberg Castle,0
Gordon,0
"Micanopy, Florida",0
"Caroline, New York",0
Bonneville-et-Saint-Avit-de-Fumadières,0
"Van Wert, Ohio",0
"Mt. Vernon, Oregon",0
Alt-Haldenstein,0
Ruine Haldenstein,0
Aubas,0
"Lexington, Oklahoma",0
"Greensburg, Kentucky",0
"Underwood, Minnesota",0
Gorgota,0
Chassaignes,0
Pandeglang Regency,0
Central City,0
Heugas,0
Burg Hartenstein,0
Gorillas in the Mist,0
Plexippinae,0
Antonne-et-Trigonant,0
"Urbank, Minnesota",0
Castets,0
"Ghent, Kentucky",0
Comune di Madone,0
Madone,0
Kinostudiya Gorkogo,0
"Manchester, Tennessee",0
"Tenney, Minnesota",0
Heiligenburg Castle,0
Gornja Jelenska,0
"Lindsborg, Kansas",0
Chourgnac,0
Burg Heinfels,0
Comune di Mapello,0
Mapello,0
"Utica, Minnesota",0
Gornja Lisina,0
Gornja Ljubata,0
"Iuka, Mississippi",0
Cazoulès,0
"Williams, Iowa",0
"Paynesville, Minnesota",0
Cercles,0
"Cottonwood, Minnesota",0
"Fulda, Minnesota",0
Archignac,0
"Lebanon, Kansas",0
Comune di Martinengo,0
Martinengo,0
(Kabupaten Serang),0
Serang Regency,0
Caisteal Dhùghlais,0
Castle Deeg,0
Castle Douglas,0
"Hazlehurst, Mississippi",0
Helfštýn,0
"Gaylord, Minnesota",0
Coutures,0
"Westphalia, Iowa",0
Bellsbank,0
"Flensburg, Minnesota",0
Bridge of the River,0
Cavetoon,0
Droichaid Abhainne,0
Snout capital ae Scotland,0
Celles,0
Hertenstein Castle,0
Comune di Medolago,0
Medolago,0
City of Paintsville,0
Airth,0
"Nashwauk, Minnesota",0
Pitmedden,0
Danderhall,0
"Ulen, Minnesota",0
"Erie, Kansas",0
"New Germany, Minnesota",0
"Sutherlin, Oregon",0
"Lebanon, Kentucky",0
Cherval,0
Saint-Juvat,0
Sant-Yuvad,0
"Catoosa, Oklahoma",0
Sun Yat Sen Nanyang Memorial Hall,0
Trebrid,0
Trébry,0
"Mayfield, Kentucky",0
Trébédan,0
Trebêran,0
"Council Grove, Kansas",0
Comune di Mezzoldo,0
Mezzoldo,0
Kerveskont,0
La Vicomté-sur-Rance,0
"Lafayette, Oregon",0
"Griffin, Georgia",0
Hikone Castle,0
Saint-Rieul,0
Sant-Rieg,0
Fabryczna borough,0
Fabryczna dzielnica,0
Industrial borough,0
Oudeschild,0
Saint-Mayeux,0
Sant-Vaeg,0
Hoffman Estates,0
Village of Hoffman Estates,0
Cromarty,0
Cromba,0
Tremelar,0
Tréméloir,0
"Middlebury, Vermont",0
Carnoustie,0
Càrn Ùstaidh,0
"Woodstock, Vermont",0
Burg Hoheneck,0
Hoheneck Castle,0
Comune di Misano di Gera d'Adda,0
Misano di Gera d'Adda,0
Kabupaten Tangerang,0
Jedburgh,0
"Romeoville, Illinois",0
Saint-Vran,0
Sant-Vran,0
Santa María,0
Culham,0
Saint-Samson-sur-Rance,0
Sant-Samzun,0
San Andrés,0
Qamdo,0
Senven-Lehard,0
Senven-Léhart,0
Nakhon Si Thammarat,0
Saint-Fiel,0
Comune di Moio de' Calvi,0
Moio de' Calvi,0
นครสวรรค์,0
Nakhon Sawan,0
Chambon-sur-Voueize,0
ระนอง,0
Ranong,0
Poussanges,0
(Burg Hohenstein),0
Hohenstein Castle,0
"La Junta, Colorado",0
Roches,0
"Alpena, Michigan",0
Saint-Michel-de-Veisse,0
Burg Hohnstein,0
Hohnstein Castle,0
Gannan Tibetan Autonomous Prefecture,0
Rimondeix,0
Fermoy,0
Pierrefitte,0
Youghal,0
Whitehaven,0
Saint-Pardoux-le-Neuf,0
Comune di Monasterolo del Castello,0
Monasterolo del Castello,0
Cammeltoun,0
Campbeltown,0
Ceann Loch Chille Chiarain,0
Trim,0
Saint-Léger-le-Guérétois,0
Cilegon,0
City of Cilegon,0
Inbhir Ùige,0
Week,0
Wick,0
Dunboyne,0
Fleetwood,0
Crosby,0
Saint-Quentin-la-Chabanne,0
Marina di Ragusa,0
Saint-Pardoux-les-Cards,0
Comune di Montello,0
Montello,0
Saint-Hilaire-le-Château,0
Saint-Georges-la-Pouge,0
Xapuri,0
Saint-Loup,0
Hellys,0
Helston,0
Shijing Subdistrict,0
石井街道,0
"Cristalina, Goias",0
Municipality of Cristalina,0
D.I.E. Again,0
古靈精探B,0
E.U.,0
學警狙擊,0
* Burg Idstein,0
Idstein Castle,0
* Schloss Idstein,0
Casnewydd,0
Newport,0
Lajeado,0
Sweet potato soup,0
Comune di Morengo,0
Morengo,0
Rosy Business,0
巾幗梟雄,0
Humaitá,0
Słońsk,0
Condega,0
Comune di Mornico al Serio,0
Mornico al Serio,0
Bao'an Center,0
Burgruine Kaja,0
Dobrianychi,0
Добряничі,0
Huangbeiling,0
ลำปาง,0
Lampang,0
Karneid Castle,0
·60px|ᦋᦵᧂᦣᦳᧂᧈ,0
Dawson Creek,0
The Corporation of the City of Dawson Creek,0
Comune di Mozzanica,0
Mozzanica,0
Rovenky (Dara Chesnutt's stomping grounds),0
Ровеньки,0
Monestier-de-Clermont,0
กาฬสินธุ์,0
Kalasin,0
Sakon Nakhon,0
"Snowflake, Arizona",0
Saint-Martial-d'Artenset,0
Comune di Mozzo,0
Mozzo,0
"Superior, Arizona",0
Superior,0
Taizo Son,0
"Springerville, Arizona",0
"City of Durango, Colorado",0
Tségháhoodzání,0
Window Rock,0
Innocent X,1
Ya-kyim,0
"City of Cortez, Colorado",0
Ruine Klöch,0
Monestier,0
"Farmington, New Mexico",0
Bryant University,0
Comune di Nembro,0
Nembro,0
garut,0
ରାଉରକେଲା,0
Rourkela,0
Karlova Ves,0
Foulayronnes,0
ᐳᕕᕐᓂᑐᖅ,0
Puvirnituq,0
Jasmine Women,0
Burg Krems,0
Nanae Chrono,0
Burg Kriegshoven,0
Kriegshoven Castle,0
Nahsholim,0
Akihito Tokunaga,1
徳永暁人,1
Burg Kropfsberg,0
Wambierzyce,0
Trubarevac,0
Moravče,0
Stomorska,0
Microsoft SQL Server Express,0
Hegyeshalom,0
Riot Girl,0
Guča,0
Гуча,0
Naraku no Hana,0
Ladra,0
Prekonoga,0
Satoko Yamano,1
Rogač,0
Liqian,0
Tangerang,0
"Red Lake, Minnesota",0
Green Bank,0
Lammtarra,0
Soter,1
Hagfors,0
Rhopilema,0
Kōchi Castle,0
Alaca,0
Post & Telecommunication Hub,0
广东电信广场,0
Kadirli,0
The Blue Kite,0
Lice,0
Nizip,0
PSA International Pte Ltd,0
Orhangazi,0
Uluborlu,0
Sandıklı,0
Wang Song,1
汪嵩,1
Söke,0
Düziçi,0
Tatvan,0
Burg Laudegg,0
Castle Laudegg,0
Valkaneş,0
Vulcănești,0
Innocent XI,1
Karasu,0
"Burg Lauterstein, Burgruine Niederlauterstein",0
Lauterstein Castle,0
Silopi,0
Ereğli,0
Fosteau Castle,0
Finike,0
South Tangerang,0
Tangerang Selatan,0
Wanda Hazel Gág,1
Burhaniye,0
Turhal,0
Georg K. Glaser,0
Yerköy,0
Lichnice Castle,0
Lichnice,0
Sungurlu,0
Wutun,0
Château des Allymes,0
Comune di Olmo al Brembo,0
Olmo al Brembo,0
Develi,0
Trémeur,0
Treveur,0
"Ceadîr-Lunga, Moldova",0
Saint-Nicodème,0
Sant-Nigouden,0
Erzin,0
Sainte-Tréphine,0
Sant-Trifin,0
Salihli,0
Trezeni,0
Trézény,0
Kırıkhan,0
Château de Lichtenberg,0
Trefermael,0
Tréfumel,0
Alaplı,0
Burg Lichtenwerth,0
Trégon,0
Tregon-Poudour,0
Alexander VIII,1
Varkala,0
Tresigne,0
Tressignaux,0
Tremael,0
Trémel,0
Comune di Oltre il Colle,0
Oltre il Colle,0
Redecilla del Camino,0
Treve,0
Trévé,0
"Lahaina, Hawaii",0
Sinful Debt,0
"Kahului, Hawaii",0
Saint-Maden,0
Sant-Maden,0
Rabé de las Calzadas,0
Kwak Jae-gu,1
Comune di Oltressenda Alta,0
Oltressenda Alta,0
Drumheller,0
Town of Drumheller,0
Gwilde-Gwengalon,0
Vildé-Guingalan,0
Kanal,0
"Pomer, Croatia",0
Celje,0
Dubrava,0
Liw Castle,0
Tregedel,0
Tréguidel,0
Rastoke,0
Synemosyninae,0
Muhi,0
Redcliff,0
Town of Redcliff,0
Comune di Oneta,0
Oneta,0
Saint-Launeuc,0
Sant-Laoueneg,0
Albreda,0
Dazhai,0
大寨镇,0
"Middletown, Rhode Island",0
Loket,0
Magyarhomorog,0
"Prudhoe Bay, Alaska",0
Trassanel,0
Comune di Onore,0
Onore,0
South Cadbury,0
Writtle,0
Hay River,0
Xátł'odehchee,0
Ouanaminthe,0
Wanament / Wanamèt,0
Hamis,0
Burg Mannsberg,0
Plevin,0
Plévin,0
"Denmark Township, Minnesota",0
Saint-Gilles-Vieux-Marché,0
Sant-Jili-ar-C'hozhvarc'had,0
Pont-Melvez,0
"Lake Crystal, Minnesota",0
Merelieg,0
Mérillac,0
"Carroll, New Hampshire",0
Max Obal,0
La Landec,0
Lannandeg,0
New Castle of Manzanares el Real,0
"Toronto, Iowa",0
Plouzélambre,0
Plouzelambr,0
Comune di Orio al Serio,0
Orio al Serio,0
Operation Harpoon,0
"Salem, New Hampshire",0
Saint-Servais,0
Sant-Servez-Kallag,0
La Méaugon,0
Lanvealgon,0
Mielno,0
Saint-Connec,0
Sant-Koneg,0
Medvedgrad,0
Comune di Ornica,0
Ornica,0
"Burg Mildenstein, Schloss Leisnig",0
Mildenstein Castle,0
Logivi-Plougraz,0
Loguivy-Plougras,0
"Kingfisher, Oklahoma",0
Kijevo,0
Trelivan,0
Trélivan,0
Rogoznica,0
Montaigle Castle,0
Mattawa,0
Town of Mattawa,0
Bourc'h-Kintin,0
Le Vieux-Bourg,0
Garberville,0
Grohote,0
Rospez,0
Rospezh,0
Comune di Osio Sopra,0
Osio Sopra,0
"Tuba City, Arizona",0
"Fredonia, Arizona",0
Sévignac,0
Sevinieg,0
Općina Oprtalj - Comune di Portole,0
Oprtalj,0
Oprtalj Municipality,0
Plounévez-Moëdec,0
Plounevez-Moedeg,0
Thredbo Alpine Village,0
Sopot,0
Сопот,0
Saint-Judoce,0
Sant-Yuzeg,0
Grožnjan,0
Grožnjan Municipality,0
Lopar,0
Dernacueillette,0
Lješljani,0
Trstenik,0
Трстеник,0
Comune di Osio Sotto,0
Osio Sotto,0
Jacumba Hot Springs,0
Château de Montségur,0
Beaupouyet,0
Darıkent,0
Creysse,0
Francisco Antonio Varallo,1
Francisco Varallo,1
Taşköy,0
Yemişli,0
Nakagusuku Castle,0
中城城,0
Caunette-sur-Lauquet,0
Dikmen,0
Burg Neu-Aspermont,0
Neu-Aspermont Castle,0
Borough of Sayreville,0
"Sayreville, New Jersey",0
Borough of Roselle,0
"Roselle, New Jersey",0
"South Hackensack, New Jersey",0
Township of South Hackensack,0
Burgruine Neu-Montfort,0
"Secaucus, New Jersey",0
Town of Secaucus,0
Burg Neuberg,0
Borough of Tenafly,0
"Tenafly, New Jersey",0
Ningbo Middle School,0
宁波中学,0
Cockennie,0
Cockenzie and Port Seton,0
Cùil Choinnich,0
Cladech,0
Borough of Fort Lee,0
"Fort Lee, New Jersey",0
Calès,0
City of Madison Heights,0
Madison Heights,0
Chavagnac,0
Château-l'Évêque,0
Bouzic,0
Cherveix-Cubas,0
Burg Neuhaus bei Stubenberg,0
Charlottenberg,0
Châtres,0
Vellinge,0
Jäkkvik,0
Carves,0
"Thibodaux, Louisiana",0
Požega,0
Пожега,0
Auriac-du-Périgord,0
Petržalka,0
"Harlem, GA",0
Échourgnac,0
Kaiapoi,0
Raków,0
Carl Georg Eduard Friederici,0
Cazalrenoux,0
Tiébélé,0
ᐃᕗᔨᕕᒃ,0
Ivujivik,0
Conne de Labarde,0
Sabie,0
Simonstad,0
Simon's Town,0
Burg Oberkapfenberg,0
Bouteilles-Saint-Sébastien,0
Hout Bay,0
Mafeteng,0
Clermont-sur-Lauquet,0
Laag-Soeren,0
Telepathy Shōjo Ran,0
Afrikaans: Hentiesbaai,0
German: Hentiesbucht,0
Henties Bay,0
Coggeshall,0
Nijō Castle,0
二条城,0
Obřany Castle,0
Kakamas,0
Twilight in the Forbidden City,0
Malden,0
Château d’Ochsenstein,0
(Ochsenstein Castle),0
Annemarie Sörensen,0
"China Shipping Container Lines Co., Ltd",0
Paulpietersburg,0
Overasselt,0
Lillehammer,0
Oppland,0
Ecology,0
Ulundi,0
Ojców Castle,0
Villa General Belgrano,0
Skukuza,0
Odawara Castle,0
小田原城,0
Caudeval,0
Searles Valley,0
Okazaki Castle,0
岡崎城,0
Okayama Castle,0
Culfa,0
Julfa,0
City of Spruce Grove,0
Spruce Grove,0
Orlík,0
Ramana,0
Elmalı,0
Meymand,0
ميمند,0
Comune di Pagazzano,0
Pagazzano,0
Okhtyrka,0
Охтирка,0
Palanok Castle,0
Bucha,0
Буча,0
Plufur,0
"Friendship, Wisconsin",0
Plédéliac,0
Pledeliav,0
Oquawka,0
Burgruine Pfannberg,0
Plounerin,0
Plounérin,0
Pflindsberg Castle,0
Taku Ashibe,1
"Fort Laramie, Wyoming",0
Perred,0
Perret,0
"Elmwood Park, Illinois",0
Saint-Gilles-les-Bois,0
Sant-Jili-ar-C'hoad,0
Machesney Park,0
Castillo de Peñafiel,0
Castle of Peñafiel,0
Lannebert,0
Lannebeur,0
Pedraza,0
Town of Washington,0
"Washington, New York",0
Klingon,0
Mael-Pestivien,0
Maël-Pestivien,0
"Carmel, New York",0
Pleven,0
Pléven,0
Comune di Paladina,0
Paladina,0
"Town of Crawford, Colorado",0
Vieux,0
"Shippingport, Pennsylvania",0
Saint-Pair,0
"Village of Orland Park, Illinois",0
"Crown Point, New York",0
Puerto Ayora,0
Rouvres,0
Brentford,0
Mtubatuba,0
Burg Pürnstein,0
Sainte-Marguerite-d'Elle,0
Singaraja,0
Gargunnock,0
"Dupree, South Dakota",0
Kaza,0
"Kaza, Himachal Pradesh",0
"Canton, South Dakota",0
Straiven,0
Strath Aibhne,0
Strathaven,0
Cetatea Poenari,0
Poenari Citadel,0
Moulines,0
